2024-04-26 11:28:39,544 - INFO - collecting all words and their counts
2024-04-26 11:28:39,544 - INFO - PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
2024-04-26 11:28:39,614 - INFO - PROGRESS: at sentence #10000, processed 769775 words, keeping 23416 word types
2024-04-26 11:28:39,706 - INFO - PROGRESS: at sentence #20000, processed 1927639 words, keeping 37033 word types
2024-04-26 11:28:39,792 - INFO - PROGRESS: at sentence #30000, processed 3085030 words, keeping 47111 word types
2024-04-26 11:28:39,876 - INFO - PROGRESS: at sentence #40000, processed 4244396 words, keeping 55153 word types
2024-04-26 11:28:39,975 - INFO - PROGRESS: at sentence #50000, processed 5408301 words, keeping 62578 word types
2024-04-26 11:28:40,075 - INFO - PROGRESS: at sentence #60000, processed 6573422 words, keeping 69359 word types
2024-04-26 11:28:40,162 - INFO - PROGRESS: at sentence #70000, processed 7743595 words, keeping 75720 word types
2024-04-26 11:28:40,253 - INFO - PROGRESS: at sentence #80000, processed 8916134 words, keeping 81851 word types
2024-04-26 11:28:40,360 - INFO - PROGRESS: at sentence #90000, processed 10079577 words, keeping 87639 word types
2024-04-26 11:28:40,447 - INFO - PROGRESS: at sentence #100000, processed 11242717 words, keeping 92946 word types
2024-04-26 11:28:40,536 - INFO - PROGRESS: at sentence #110000, processed 12405741 words, keeping 98222 word types
2024-04-26 11:28:40,640 - INFO - PROGRESS: at sentence #120000, processed 13595295 words, keeping 103424 word types
2024-04-26 11:28:40,727 - INFO - PROGRESS: at sentence #130000, processed 14754749 words, keeping 108237 word types
2024-04-26 11:28:40,814 - INFO - PROGRESS: at sentence #140000, processed 15924603 words, keeping 112847 word types
2024-04-26 11:28:40,917 - INFO - PROGRESS: at sentence #150000, processed 17079572 words, keeping 117410 word types
2024-04-26 11:28:40,949 - INFO - collected 119089 word types from a corpus of 17530377 raw words and 153841 sentences
2024-04-26 11:28:40,949 - INFO - Creating a fresh vocabulary
2024-04-26 11:28:41,037 - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=3 retains 41078 unique words (34.49% of original 119089, drops 78011)', 'datetime': '2024-04-26T11:28:41.026488', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,037 - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=3 leaves 17439026 word corpus (99.48% of original 17530377, drops 91351)', 'datetime': '2024-04-26T11:28:41.037547', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,137 - INFO - deleting the raw counts dictionary of 119089 items
2024-04-26 11:28:41,137 - INFO - sample=0.001 downsamples 52 most-common words
2024-04-26 11:28:41,137 - INFO - Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 12271228.653658632 word corpus (70.4%% of prior 17439026)', 'datetime': '2024-04-26T11:28:41.137531', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,272 - INFO - estimated required memory for 41078 words and 300 dimensions: 119126200 bytes
2024-04-26 11:28:41,272 - INFO - resetting layer weights
2024-04-26 11:28:41,303 - INFO - Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2024-04-26T11:28:41.303930', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'build_vocab'}
2024-04-26 11:28:41,303 - INFO - Word2Vec lifecycle event {'msg': 'training model with 8 workers on 41078 vocabulary and 300 features, using sg=1 hs=0 sample=0.001 negative=5 window=10 shrink_windows=True', 'datetime': '2024-04-26T11:28:41.303930', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'train'}
2024-04-26 11:28:42,324 - INFO - EPOCH 0 - PROGRESS: at 6.22% examples, 500371 words/s, in_qsize 15, out_qsize 0
2024-04-26 12:27:30,113 - INFO - storing np array 'vectors' to B/model/LapTops.w2v_cbow.wv.vectors.npy
2024-04-26 12:27:30,157 - INFO - storing np array 'syn1neg' to B/model/LapTops.w2v_cbow.syn1neg.npy
2024-04-26 12:27:30,176 - INFO - not storing attribute cum_table
2024-04-26 12:27:30,192 - INFO - saved B/model/LapTops.w2v_cbow
2024-04-26 12:27:30,405 - INFO - loading Word2Vec object from B/model/LapTops.w2v
2024-04-26 12:27:30,421 - INFO - loading wv recursively from B/model/LapTops.w2v.wv.* with mmap=None
2024-04-26 12:27:30,421 - INFO - loading vectors from B/model/LapTops.w2v.wv.vectors.npy with mmap=None
2024-04-26 12:27:30,440 - INFO - loading syn1neg from B/model/LapTops.w2v.syn1neg.npy with mmap=None
2024-04-26 12:27:30,457 - INFO - setting ignored attribute cum_table to None
2024-04-26 12:27:30,634 - INFO - Word2Vec lifecycle event {'fname': 'B/model/LapTops.w2v', 'datetime': '2024-04-26T12:27:30.634996', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'loaded'}
2024-04-26 12:27:36,772 - INFO - loading Word2Vec object from B/model/LapTops.w2v_cbow
2024-04-26 12:27:36,772 - INFO - loading wv recursively from B/model/LapTops.w2v_cbow.wv.* with mmap=None
2024-04-26 12:27:36,772 - INFO - loading vectors from B/model/LapTops.w2v_cbow.wv.vectors.npy with mmap=None
2024-04-26 12:27:36,800 - INFO - loading syn1neg from B/model/LapTops.w2v_cbow.syn1neg.npy with mmap=None
2024-04-26 12:27:36,818 - INFO - setting ignored attribute cum_table to None
2024-04-26 12:27:36,985 - INFO - Word2Vec lifecycle event {'fname': 'B/model/LapTops.w2v_cbow', 'datetime': '2024-04-26T12:27:36.985334', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'loaded'}
2024-04-26 12:27:50,191 - INFO - --------Results based on BIO---------
2024-04-26 12:27:50,191 - INFO -               precision    recall  f1-score   support

           I     0.8606    0.6679    0.7521       527
           B     0.8871    0.8353    0.8604      1129

   micro avg     0.8798    0.7820    0.8280      1656
   macro avg     0.8739    0.7516    0.8063      1656
weighted avg     0.8787    0.7820    0.8259      1656
 samples avg     0.1026    0.1026    0.1026      1656

2024-04-26 12:27:50,238 - INFO - --------SemEval Report---------
2024-04-26 12:27:50,238 - INFO - P = 0.847682 -- R = 0.790123 -- F1 = 0.817891 (#correct: 896, #retrieved: 1057, #relevant: 1134)
2024-04-26 12:27:57,236 - INFO - --------Results based on BIO---------
2024-04-26 12:27:57,236 - INFO -               precision    recall  f1-score   support

           I     0.9039    0.5962    0.7185       426
           B     0.8885    0.7028    0.7848       646

   micro avg     0.8939    0.6604    0.7597      1072
   macro avg     0.8962    0.6495    0.7517      1072
weighted avg     0.8946    0.6604    0.7585      1072
 samples avg     0.0600    0.0600    0.0600      1072

2024-04-26 12:27:57,280 - INFO - --------SemEval Report---------
2024-04-26 12:27:57,281 - INFO - P = 0.837624 -- R = 0.646789 -- F1 = 0.729940 (#correct: 423, #retrieved: 505, #relevant: 654)
2024-04-26 12:28:01,041 - INFO - loading Word2Vec object from B/model/Restaurants.w2v
2024-04-26 12:28:01,048 - INFO - loading wv recursively from B/model/Restaurants.w2v.wv.* with mmap=None
2024-04-26 12:28:01,048 - INFO - loading vectors from B/model/Restaurants.w2v.wv.vectors.npy with mmap=None
2024-04-26 12:28:01,065 - INFO - loading syn1neg from B/model/Restaurants.w2v.syn1neg.npy with mmap=None
2024-04-26 12:28:01,079 - INFO - setting ignored attribute cum_table to None
2024-04-26 12:28:01,212 - INFO - Word2Vec lifecycle event {'fname': 'B/model/Restaurants.w2v', 'datetime': '2024-04-26T12:28:01.212504', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'loaded'}
2024-04-26 12:28:01,557 - INFO -               precision    recall  f1-score   support

    conflict     0.0000    0.0000    0.0000         0
    negative     0.5400    0.5827    0.5606       139
     neutral     0.2261    0.4906    0.3095        53
    positive     0.9353    0.7674    0.8431       546

    accuracy                         0.7127       738
   macro avg     0.4253    0.4602    0.4283       738
weighted avg     0.8099    0.7127    0.7515       738

2024-04-26 12:28:01,575 - INFO - loading Word2Vec object from B/model/LapTops.w2v
2024-04-26 12:28:01,584 - INFO - loading wv recursively from B/model/LapTops.w2v.wv.* with mmap=None
2024-04-26 12:28:01,584 - INFO - loading vectors from B/model/LapTops.w2v.wv.vectors.npy with mmap=None
2024-04-26 12:28:01,602 - INFO - loading syn1neg from B/model/LapTops.w2v.syn1neg.npy with mmap=None
2024-04-26 12:28:01,621 - INFO - setting ignored attribute cum_table to None
2024-04-26 12:28:01,797 - INFO - Word2Vec lifecycle event {'fname': 'B/model/LapTops.w2v', 'datetime': '2024-04-26T12:28:01.797827', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'loaded'}
2024-04-26 12:28:01,964 - INFO - Classification results by LR
2024-04-26 12:28:01,981 - INFO -               precision    recall  f1-score   support

    conflict     0.0000    0.0000    0.0000         0
    negative     0.9394    0.3605    0.5210       430
     neutral     0.1075    0.2703    0.1538        37
    positive     0.0000    0.0000    0.0000         2

    accuracy                         0.3518       469
   macro avg     0.2617    0.1577    0.1687       469
weighted avg     0.8698    0.3518    0.4898       469

2024-04-26 12:28:02,083 - INFO - loading Word2Vec object from B/model/Restaurants.w2v
2024-04-26 12:28:02,083 - INFO - loading wv recursively from B/model/Restaurants.w2v.wv.* with mmap=None
2024-04-26 12:28:02,083 - INFO - loading vectors from B/model/Restaurants.w2v.wv.vectors.npy with mmap=None
2024-04-26 12:28:02,106 - INFO - loading syn1neg from B/model/Restaurants.w2v.syn1neg.npy with mmap=None
2024-04-26 12:28:02,119 - INFO - setting ignored attribute cum_table to None
2024-04-26 12:28:02,261 - INFO - Word2Vec lifecycle event {'fname': 'B/model/Restaurants.w2v', 'datetime': '2024-04-26T12:28:02.261638', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'loaded'}
2024-04-26 12:28:02,836 - INFO -               precision    recall  f1-score   support

    conflict     0.0400    1.0000    0.0769         1
    negative     0.6000    0.5769    0.5882       156
     neutral     0.2696    0.4306    0.3316        72
    positive     0.9040    0.7957    0.8464       509

    accuracy                         0.7141       738
   macro avg     0.4534    0.7008    0.4608       738
weighted avg     0.7767    0.7141    0.7406       738

2024-04-26 12:28:02,854 - INFO - loading Word2Vec object from B/model/LapTops.w2v
2024-04-26 12:28:02,862 - INFO - loading wv recursively from B/model/LapTops.w2v.wv.* with mmap=None
2024-04-26 12:28:02,862 - INFO - loading vectors from B/model/LapTops.w2v.wv.vectors.npy with mmap=None
2024-04-26 12:28:02,880 - INFO - loading syn1neg from B/model/LapTops.w2v.syn1neg.npy with mmap=None
2024-04-26 12:28:02,900 - INFO - setting ignored attribute cum_table to None
2024-04-26 12:28:03,085 - INFO - Word2Vec lifecycle event {'fname': 'B/model/LapTops.w2v', 'datetime': '2024-04-26T12:28:03.085678', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'loaded'}
2024-04-26 12:28:03,265 - INFO - Classification results by SVM
2024-04-26 12:28:03,271 - INFO -               precision    recall  f1-score   support

    conflict     0.0000    0.0000    0.0000         0
    negative     0.8121    0.3499    0.4891       383
     neutral     0.1398    0.1733    0.1548        75
    positive     0.0099    0.1818    0.0188        11

    accuracy                         0.3177       469
   macro avg     0.2405    0.1763    0.1656       469
weighted avg     0.6858    0.3177    0.4246       469

2024-04-26 12:28:03,291 - INFO - loading Word2Vec object from B/model/Restaurants.w2v
2024-04-26 12:28:03,297 - INFO - loading wv recursively from B/model/Restaurants.w2v.wv.* with mmap=None
2024-04-26 12:28:03,297 - INFO - loading vectors from B/model/Restaurants.w2v.wv.vectors.npy with mmap=None
2024-04-26 12:28:03,311 - INFO - loading syn1neg from B/model/Restaurants.w2v.syn1neg.npy with mmap=None
2024-04-26 12:28:03,325 - INFO - setting ignored attribute cum_table to None
2024-04-26 12:28:03,474 - INFO - Word2Vec lifecycle event {'fname': 'B/model/Restaurants.w2v', 'datetime': '2024-04-26T12:28:03.474961', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'loaded'}
2024-04-26 12:28:17,972 - INFO -               precision    recall  f1-score   support

    conflict     0.0800    0.2222    0.1176         9
    negative     0.5933    0.5298    0.5597       168
     neutral     0.4261    0.4537    0.4395       108
    positive     0.8438    0.8344    0.8391       453

    accuracy                         0.7019       738
   macro avg     0.4858    0.5100    0.4890       738
weighted avg     0.7163    0.7019    0.7082       738

2024-04-26 12:28:18,076 - INFO - loading Word2Vec object from B/model/LapTops.w2v
2024-04-26 12:28:18,076 - INFO - loading wv recursively from B/model/LapTops.w2v.wv.* with mmap=None
2024-04-26 12:28:18,076 - INFO - loading vectors from B/model/LapTops.w2v.wv.vectors.npy with mmap=None
2024-04-26 12:28:18,107 - INFO - loading syn1neg from B/model/LapTops.w2v.syn1neg.npy with mmap=None
2024-04-26 12:28:18,126 - INFO - setting ignored attribute cum_table to None
2024-04-26 12:28:18,304 - INFO - Word2Vec lifecycle event {'fname': 'B/model/LapTops.w2v', 'datetime': '2024-04-26T12:28:18.304008', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'loaded'}
2024-04-26 12:28:18,469 - INFO - Classification results by MLP
2024-04-26 12:28:18,494 - INFO -               precision    recall  f1-score   support

    conflict     0.1111    0.3333    0.1667         3
    negative     0.4182    0.3651    0.3898       189
     neutral     0.3441    0.1488    0.2078       215
    positive     0.0891    0.2903    0.1364        62

    accuracy                         0.2559       469
   macro avg     0.2406    0.2844    0.2252       469
weighted avg     0.3387    0.2559    0.2714       469

2024-04-26 12:28:18,573 - INFO - loading Word2Vec object from B/model/Restaurants.w2v
2024-04-26 12:28:18,589 - INFO - loading wv recursively from B/model/Restaurants.w2v.wv.* with mmap=None
2024-04-26 12:28:18,589 - INFO - loading vectors from B/model/Restaurants.w2v.wv.vectors.npy with mmap=None
2024-04-26 12:28:18,603 - INFO - loading syn1neg from B/model/Restaurants.w2v.syn1neg.npy with mmap=None
2024-04-26 12:28:18,617 - INFO - setting ignored attribute cum_table to None
2024-04-26 12:28:18,766 - INFO - Word2Vec lifecycle event {'fname': 'B/model/Restaurants.w2v', 'datetime': '2024-04-26T12:28:18.766872', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'loaded'}
2024-04-26 12:28:19,055 - INFO - Start training cnn
2024-04-26 12:28:19,196 - INFO - Epoch: 0, training loss: 2.3713223934173584
2024-04-26 12:28:19,264 - INFO - Epoch: 1, training loss: 2.3313937187194824
2024-04-26 12:28:19,267 - INFO - Epoch: 2, training loss: 2.291137218475342
2024-04-26 12:28:19,269 - INFO - Epoch: 3, training loss: 2.2222423553466797
2024-04-26 12:28:19,271 - INFO - Epoch: 4, training loss: 2.200915575027466
2024-04-26 12:28:19,273 - INFO - Epoch: 5, training loss: 2.052868366241455
2024-04-26 12:28:19,275 - INFO - Epoch: 6, training loss: 1.9575023651123047
2024-04-26 12:28:19,276 - INFO - Epoch: 7, training loss: 1.9444823265075684
2024-04-26 12:28:19,278 - INFO - Epoch: 8, training loss: 1.8449432849884033
2024-04-26 12:28:19,280 - INFO - Epoch: 9, training loss: 1.867638349533081
2024-04-26 12:28:19,282 - INFO - Epoch: 10, training loss: 1.7586930990219116
2024-04-26 12:28:19,283 - INFO - Epoch: 11, training loss: 1.3907994031906128
2024-04-26 12:28:19,285 - INFO - Epoch: 12, training loss: 1.3643426895141602
2024-04-26 12:28:19,287 - INFO - Epoch: 13, training loss: 1.3155252933502197
2024-04-26 12:28:19,288 - INFO - Epoch: 14, training loss: 1.4429830312728882
2024-04-26 12:28:19,290 - INFO - Epoch: 15, training loss: 1.096716284751892
2024-04-26 12:28:19,292 - INFO - Epoch: 16, training loss: 1.28299880027771
2024-04-26 12:28:19,294 - INFO - Epoch: 17, training loss: 1.1320730447769165
2024-04-26 12:28:19,296 - INFO - Epoch: 18, training loss: 0.978376567363739
2024-04-26 12:28:19,298 - INFO - Epoch: 19, training loss: 1.157031536102295
2024-04-26 12:28:19,300 - INFO - Epoch: 20, training loss: 1.2620034217834473
2024-04-26 12:28:19,302 - INFO - Epoch: 21, training loss: 1.1905454397201538
2024-04-26 12:28:19,304 - INFO - Epoch: 22, training loss: 1.1642271280288696
2024-04-26 12:28:19,306 - INFO - Epoch: 23, training loss: 1.0538756847381592
2024-04-26 12:28:19,308 - INFO - Epoch: 24, training loss: 1.1533246040344238
2024-04-26 12:28:19,309 - INFO - Epoch: 25, training loss: 1.0824373960494995
2024-04-26 12:28:19,311 - INFO - Epoch: 26, training loss: 1.026256799697876
2024-04-26 12:28:19,314 - INFO - Epoch: 27, training loss: 1.1667293310165405
2024-04-26 12:28:19,315 - INFO - Epoch: 28, training loss: 1.0146948099136353
2024-04-26 12:28:19,317 - INFO - Epoch: 29, training loss: 1.2052934169769287
2024-04-26 12:28:19,319 - INFO - Epoch: 30, training loss: 1.226026177406311
2024-04-26 12:28:19,321 - INFO - Epoch: 31, training loss: 1.1322779655456543
2024-04-26 12:28:19,323 - INFO - Epoch: 32, training loss: 0.9797069430351257
2024-04-26 12:28:19,325 - INFO - Epoch: 33, training loss: 0.8591340184211731
2024-04-26 12:28:19,327 - INFO - Epoch: 34, training loss: 0.8064024448394775
2024-04-26 12:28:19,329 - INFO - Epoch: 35, training loss: 1.131635308265686
2024-04-26 12:28:19,331 - INFO - Epoch: 36, training loss: 1.0912216901779175
2024-04-26 12:28:19,334 - INFO - Epoch: 37, training loss: 0.6137428879737854
2024-04-26 12:28:19,336 - INFO - Epoch: 38, training loss: 0.9054405689239502
2024-04-26 12:28:19,338 - INFO - Epoch: 39, training loss: 1.135985255241394
2024-04-26 12:28:19,340 - INFO - Epoch: 40, training loss: 0.9687274098396301
2024-04-26 12:28:19,342 - INFO - Epoch: 41, training loss: 0.7463337182998657
2024-04-26 12:28:19,345 - INFO - Epoch: 42, training loss: 1.1029069423675537
2024-04-26 12:28:19,347 - INFO - Epoch: 43, training loss: 0.9052122235298157
2024-04-26 12:28:19,349 - INFO - Epoch: 44, training loss: 0.8533148169517517
2024-04-26 12:28:19,351 - INFO - Epoch: 45, training loss: 1.2587153911590576
2024-04-26 12:28:19,353 - INFO - Epoch: 46, training loss: 1.0247896909713745
2024-04-26 12:28:19,355 - INFO - Epoch: 47, training loss: 1.379974603652954
2024-04-26 12:28:19,357 - INFO - Epoch: 48, training loss: 1.0926510095596313
2024-04-26 12:28:19,359 - INFO - Epoch: 49, training loss: 1.06143319606781
2024-04-26 12:28:19,362 - INFO - Epoch: 50, training loss: 1.2861132621765137
2024-04-26 12:28:19,364 - INFO - Epoch: 51, training loss: 0.9896143674850464
2024-04-26 12:28:19,366 - INFO - Epoch: 52, training loss: 0.9846562147140503
2024-04-26 12:28:19,369 - INFO - Epoch: 53, training loss: 0.9832214713096619
2024-04-26 12:28:19,371 - INFO - Epoch: 54, training loss: 1.133225679397583
2024-04-26 12:28:19,373 - INFO - Epoch: 55, training loss: 1.0650885105133057
2024-04-26 12:28:19,375 - INFO - Epoch: 56, training loss: 1.2910499572753906
2024-04-26 12:28:19,377 - INFO - Epoch: 57, training loss: 0.9743965864181519
2024-04-26 12:28:19,380 - INFO - Epoch: 58, training loss: 1.150366187095642
2024-04-26 12:28:19,382 - INFO - Epoch: 59, training loss: 1.0891958475112915
2024-04-26 12:28:19,384 - INFO - Epoch: 60, training loss: 1.1598658561706543
2024-04-26 12:28:19,387 - INFO - Epoch: 61, training loss: 1.1783201694488525
2024-04-26 12:28:19,388 - INFO - Epoch: 62, training loss: 0.9646191000938416
2024-04-26 12:28:19,391 - INFO - Epoch: 63, training loss: 1.0921882390975952
2024-04-26 12:28:19,393 - INFO - Epoch: 64, training loss: 0.9833579659461975
2024-04-26 12:28:19,395 - INFO - Epoch: 65, training loss: 1.0906398296356201
2024-04-26 12:28:19,397 - INFO - Epoch: 66, training loss: 1.0074961185455322
2024-04-26 12:28:19,399 - INFO - Epoch: 67, training loss: 1.0108323097229004
2024-04-26 12:28:19,401 - INFO - Epoch: 68, training loss: 0.8949790000915527
2024-04-26 12:28:19,403 - INFO - Epoch: 69, training loss: 1.1364644765853882
2024-04-26 12:28:19,406 - INFO - Epoch: 70, training loss: 1.0771732330322266
2024-04-26 12:28:19,409 - INFO - Epoch: 71, training loss: 1.0468785762786865
2024-04-26 12:28:19,411 - INFO - Epoch: 72, training loss: 1.153633952140808
2024-04-26 12:28:19,413 - INFO - Epoch: 73, training loss: 0.9950101971626282
2024-04-26 12:28:19,415 - INFO - Epoch: 74, training loss: 0.9325726628303528
2024-04-26 12:28:19,418 - INFO - Epoch: 75, training loss: 1.0918066501617432
2024-04-26 12:28:19,420 - INFO - Epoch: 76, training loss: 1.0013090372085571
2024-04-26 12:28:19,422 - INFO - Epoch: 77, training loss: 1.0392237901687622
2024-04-26 12:28:19,424 - INFO - Epoch: 78, training loss: 1.1548744440078735
2024-04-26 12:28:19,427 - INFO - Epoch: 79, training loss: 1.1177698373794556
2024-04-26 12:28:19,429 - INFO - Epoch: 80, training loss: 1.4200388193130493
2024-04-26 12:28:19,431 - INFO - Epoch: 81, training loss: 1.1248035430908203
2024-04-26 12:28:19,434 - INFO - Epoch: 82, training loss: 0.9656895995140076
2024-04-26 12:28:19,436 - INFO - Epoch: 83, training loss: 1.2845171689987183
2024-04-26 12:28:19,438 - INFO - Epoch: 84, training loss: 0.9751363396644592
2024-04-26 12:28:19,440 - INFO - Epoch: 85, training loss: 0.9520969986915588
2024-04-26 12:28:19,442 - INFO - Epoch: 86, training loss: 1.0868611335754395
2024-04-26 12:28:19,444 - INFO - Epoch: 87, training loss: 0.9122588634490967
2024-04-26 12:28:19,446 - INFO - Epoch: 88, training loss: 1.0428063869476318
2024-04-26 12:28:19,449 - INFO - Epoch: 89, training loss: 1.0611069202423096
2024-04-26 12:28:19,451 - INFO - Epoch: 90, training loss: 0.9353635311126709
2024-04-26 12:28:19,453 - INFO - Epoch: 91, training loss: 0.9029632210731506
2024-04-26 12:28:19,469 - INFO - Epoch: 92, training loss: 1.3532391786575317
2024-04-26 12:28:19,477 - INFO - Epoch: 0, training loss: 1.0534411668777466
2024-04-26 12:28:19,480 - INFO - Epoch: 1, training loss: 1.0659865140914917
2024-04-26 12:28:19,482 - INFO - Epoch: 2, training loss: 1.0395039319992065
2024-04-26 12:28:19,485 - INFO - Epoch: 3, training loss: 0.8926677703857422
2024-04-26 12:28:19,487 - INFO - Epoch: 4, training loss: 1.1652631759643555
2024-04-26 12:28:19,489 - INFO - Epoch: 5, training loss: 1.124023199081421
2024-04-26 12:28:19,491 - INFO - Epoch: 6, training loss: 0.9786015152931213
2024-04-26 12:28:19,493 - INFO - Epoch: 7, training loss: 1.0094090700149536
2024-04-26 12:28:19,495 - INFO - Epoch: 8, training loss: 1.1850680112838745
2024-04-26 12:28:19,497 - INFO - Epoch: 9, training loss: 0.957785964012146
2024-04-26 12:28:19,499 - INFO - Epoch: 10, training loss: 1.1138184070587158
2024-04-26 12:28:19,501 - INFO - Epoch: 11, training loss: 1.087094783782959
2024-04-26 12:28:19,502 - INFO - Epoch: 12, training loss: 0.9796940088272095
2024-04-26 12:28:19,504 - INFO - Epoch: 13, training loss: 0.9717037081718445
2024-04-26 12:28:19,506 - INFO - Epoch: 14, training loss: 0.8173491954803467
2024-04-26 12:28:19,508 - INFO - Epoch: 15, training loss: 1.0563125610351562
2024-04-26 12:28:19,510 - INFO - Epoch: 16, training loss: 1.0218310356140137
2024-04-26 12:28:19,511 - INFO - Epoch: 17, training loss: 1.0083684921264648
2024-04-26 12:28:19,513 - INFO - Epoch: 18, training loss: 1.0310192108154297
2024-04-26 12:28:19,516 - INFO - Epoch: 19, training loss: 1.4767217636108398
2024-04-26 12:28:19,518 - INFO - Epoch: 20, training loss: 1.131058692932129
2024-04-26 12:28:19,520 - INFO - Epoch: 21, training loss: 1.2225109338760376
2024-04-26 12:28:19,522 - INFO - Epoch: 22, training loss: 1.2053816318511963
2024-04-26 12:28:19,525 - INFO - Epoch: 23, training loss: 0.9611204862594604
2024-04-26 12:28:19,527 - INFO - Epoch: 24, training loss: 1.1386836767196655
2024-04-26 12:28:19,529 - INFO - Epoch: 25, training loss: 0.9988696575164795
2024-04-26 12:28:19,531 - INFO - Epoch: 26, training loss: 1.2177441120147705
2024-04-26 12:28:19,534 - INFO - Epoch: 27, training loss: 1.1727192401885986
2024-04-26 12:28:19,536 - INFO - Epoch: 28, training loss: 0.9132207036018372
2024-04-26 12:28:19,539 - INFO - Epoch: 29, training loss: 0.9411963224411011
2024-04-26 12:28:19,540 - INFO - Epoch: 30, training loss: 1.0335447788238525
2024-04-26 12:28:19,542 - INFO - Epoch: 31, training loss: 1.0234259366989136
2024-04-26 12:28:19,544 - INFO - Epoch: 32, training loss: 0.9599226713180542
2024-04-26 12:28:19,546 - INFO - Epoch: 33, training loss: 1.1225285530090332
2024-04-26 12:28:19,548 - INFO - Epoch: 34, training loss: 1.092242956161499
2024-04-26 12:28:19,549 - INFO - Epoch: 35, training loss: 1.133888602256775
2024-04-26 12:28:19,551 - INFO - Epoch: 36, training loss: 1.0014547109603882
2024-04-26 12:28:19,553 - INFO - Epoch: 37, training loss: 1.2159039974212646
2024-04-26 12:28:19,555 - INFO - Epoch: 38, training loss: 0.912647008895874
2024-04-26 12:28:19,557 - INFO - Epoch: 39, training loss: 1.1380165815353394
2024-04-26 12:28:19,559 - INFO - Epoch: 40, training loss: 1.1268351078033447
2024-04-26 12:28:19,562 - INFO - Epoch: 41, training loss: 0.841373085975647
2024-04-26 12:28:19,564 - INFO - Epoch: 42, training loss: 1.07669198513031
2024-04-26 12:28:19,566 - INFO - Epoch: 43, training loss: 1.0312713384628296
2024-04-26 12:28:19,568 - INFO - Epoch: 44, training loss: 0.8410752415657043
2024-04-26 12:28:19,570 - INFO - Epoch: 45, training loss: 0.780570924282074
2024-04-26 12:28:19,572 - INFO - Epoch: 46, training loss: 0.8174672722816467
2024-04-26 12:28:19,573 - INFO - Epoch: 47, training loss: 1.0512615442276
2024-04-26 12:28:19,575 - INFO - Epoch: 48, training loss: 1.004778504371643
2024-04-26 12:28:19,578 - INFO - Epoch: 49, training loss: 0.9725295901298523
